Date,XLE,XLF,XLK,XLP,XLV,XLY
2019-10-15,21.53935432434082,24.857086181640625,38.964073181152344,50.708709716796875,81.8607406616211,57.44411849975586
2019-10-16,21.23906898498535,24.795133590698242,38.69460678100586,50.75918960571289,81.75340270996094,57.68033981323242
2019-10-17,21.253902435302734,24.81283950805664,38.61896896362305,50.99473571777344,82.36151123046875,57.83153533935547
2019-10-18,21.14267921447754,24.874784469604492,38.25022506713867,51.095680236816406,82.05745697021484,57.7181510925293
2019-10-21,21.520824432373047,25.219894409179688,38.66151809692383,51.263912200927734,81.96804809570312,57.92129898071289
2019-10-22,21.798864364624023,25.14910316467285,38.1414909362793,51.280738830566406,82.14686584472656,57.55278778076172
2019-10-23,21.980525970458984,25.25529670715332,38.17458724975586,51.51628875732422,82.65663146972656,57.28822326660156
2019-10-24,21.887845993041992,25.219894409179688,38.7324333190918,51.69294738769531,82.23633575439453,57.259864807128906
2019-10-25,22.065797805786133,25.343782424926758,39.200443267822266,51.390113830566406,82.32574462890625,57.1937255859375
2019-10-28,21.939746856689453,25.47652244567871,39.69684600830078,51.28915786743164,83.17530059814453,57.37325668334961
2019-10-29,22.028718948364258,25.538469314575195,39.33755111694336,51.28915786743164,84.355712890625,57.04726791381836
2019-10-30,21.580141067504883,25.520771026611328,39.578643798828125,51.52470016479492,84.82967376708984,57.401611328125
2019-10-31,21.48745346069336,25.396879196166992,39.55500793457031,51.448978424072266,84.7313003540039,57.094512939453125
2019-11-01,21.97681999206543,25.768539428710938,40.02776336669922,51.440574645996094,84.838623046875,57.47248458862305
2019-11-04,22.692325592041016,25.989765167236328,40.235774993896484,50.944244384765625,84.57929229736328,57.500816345214844
2019-11-05,22.721988677978516,26.087108612060547,40.18849182128906,51.11249923706055,83.98014068603516,57.585853576660156
2019-11-06,22.258573532104492,26.219844818115234,40.16958999633789,51.32280731201172,84.26628875732422,57.64728546142578
2019-11-07,22.592227935791016,26.414522171020508,40.486328125,51.14615249633789,84.45409393310547,57.30239486694336
2019-11-08,22.499547958374023,26.405677795410156,40.713260650634766,51.11249923706055,85.07111358642578,57.32600784301758
2019-11-11,22.373497009277344,26.334880828857422,40.73216247558594,51.03679275512695,84.72236633300781,57.20790481567383
2019-11-12,22.258573532104492,26.370275497436523,40.8692626953125,51.20502853393555,85.23209381103516,57.170108795166016
2019-11-13,22.162185668945312,26.202150344848633,40.95907974243164,51.59199905395508,85.33045959472656,56.990577697753906
2019-11-14,22.10287094116211,26.25524139404297,40.91181182861328,51.575172424316406,85.33939361572266,57.236263275146484
2019-11-15,22.273399353027344,26.32602882385254,41.242733001708984,51.59199905395508,87.15475463867188,57.340179443359375
2019-11-18,22.00276756286621,26.379125595092773,41.36564636230469,51.861183166503906,86.85963439941406,57.538612365722656
2019-11-19,21.67652702331543,26.43222427368164,41.44601058959961,51.79388427734375,87.44988250732422,56.905540466308594
2019-11-20,21.895261764526367,26.308332443237305,41.19545364379883,51.91165542602539,87.33361053466797,56.773258209228516
2019-11-21,22.254865646362305,26.28179168701172,40.987449645996094,51.65088653564453,87.55718231201172,56.4520149230957
2019-11-22,22.18071937561035,26.476469039916992,40.93544387817383,51.56675720214844,87.87017059326172,56.83940124511719
